Year;Month;Day;Hour;Minute;Temperature daily mean [2 m above gnd];Relative Humidity daily mean [2 m above gnd];Mean Sea Level Pressure daily mean [MSL];Total Precipitation daily sum [sfc];Snowfall amount raw daily sum [sfc];Total Cloud Cover daily mean [sfc];High Cloud Cover daily mean [high cld lay];Medium Cloud Cover daily mean [mid cld lay];Low Cloud Cover daily mean [low cld lay];Sunshine Duration daily sum [sfc];Shortwave Radiation daily sum [sfc];Wind Speed daily mean [10 m above gnd];Wind Direction daily mean [10 m above gnd];Wind Speed daily mean [80 m above gnd];Wind Direction daily mean [80 m above gnd];Wind Speed daily mean [900 mb];Wind Direction daily mean [900 mb];Wind Gust daily mean [sfc];Temperature daily max [2 m above gnd];Temperature daily min [2 m above gnd];Relative Humidity daily max [2 m above gnd];Relative Humidity daily min [2 m above gnd];Mean Sea Level Pressure daily max [MSL];Mean Sea Level Pressure daily min [MSL];Total Cloud Cover daily max [sfc];Total Cloud Cover daily min [sfc];High Cloud Cover daily max [high cld lay];High Cloud Cover daily min [high cld lay];Medium Cloud Cover daily max [mid cld lay];Medium Cloud Cover daily min [mid cld lay];Low Cloud Cover daily max [low cld lay];Low Cloud Cover daily min [low cld lay];Wind Speed daily max [10 m above gnd];Wind Speed daily min [10 m above gnd];Wind Speed daily max [80 m above gnd];Wind Speed daily min [80 m above gnd];Wind Speed daily max [900 mb];Wind Speed daily min [900 mb];Wind Gust daily max [sfc];Wind Gust daily min [sfc]
1985;03;17;00;00;1.37;88.46;1001.86;3.50;0.00;65.79;0.50;39.33;65.79;71.25;1959.78;29.74;262.85;35.97;265.36;47.67;269.17;36.67;3.60;-0.91;95.00;79.00;1003.20;1000.40;100.00;10.00;4.00;0.00;100.00;0.00;100.00;10.00;38.50;18.93;47.05;21.10;59.99;25.43;46.80;21.96
1985;03;18;00;00;1.13;92.50;1006.69;8.20;0.00;100.00;7.96;98.25;100.00;0.00;2192.07;14.93;296.76;17.82;300.25;26.93;315.30;25.53;1.73;-0.13;98.00;87.00;1012.10;1002.40;100.00;100.00;20.00;0.00;100.00;58.00;100.00;100.00;21.29;9.91;26.81;11.08;43.31;15.96;31.68;15.48
1985;03;19;00;00;1.14;82.04;1007.15;0.10;0.00;72.58;0.00;8.92;72.58;384.26;3301.01;6.65;184.78;7.25;200.11;10.24;208.13;10.14;4.44;-0.96;94.00;61.00;1012.00;1002.20;100.00;10.00;0.00;0.00;41.00;0.00;100.00;10.00;9.85;3.46;11.73;3.84;15.31;5.08;15.48;5.76
1985;03;20;00;00;2.08;76.88;1004.07;0.00;0.00;77.33;10.17;35.08;50.92;220.17;5016.93;3.92;101.49;3.48;114.10;4.97;102.14;8.10;8.56;-2.96;93.00;55.00;1006.80;1000.30;100.00;3.00;32.00;0.00;100.00;0.00;100.00;0.00;5.58;2.04;4.99;1.81;12.24;2.04;12.96;2.52
1985;03;21;00;00;5.25;78.96;994.96;0.10;0.00;56.84;9.38;36.04;49.71;280.85;4894.11;5.58;158.19;5.99;174.64;8.69;171.48;9.37;14.90;-2.11;100.00;49.00;1000.10;991.10;100.00;0.00;39.00;0.00;100.00;0.00;100.00;0.00;10.45;1.05;13.90;0.44;20.20;0.66;19.80;4.32
1985;03;22;00;00;7.95;83.42;994.62;2.70;0.00;77.80;27.33;77.79;72.92;313.21;4332.52;8.41;172.13;10.77;170.67;14.26;191.31;18.42;13.73;4.28;100.00;54.00;997.80;991.60;100.00;0.30;100.00;0.00;100.00;0.00;100.00;0.00;20.71;5.35;25.64;5.62;29.48;5.19;31.68;11.52
1985;03;23;00;00;6.47;85.04;1003.77;3.40;0.00;74.25;15.50;58.21;68.29;231.83;3171.96;16.56;229.22;21.38;230.62;31.37;244.17;29.90;10.09;2.27;100.00;60.00;1007.80;998.10;100.00;10.00;38.00;0.00;100.00;1.00;100.00;4.00;29.55;8.44;34.25;14.27;39.21;21.54;39.96;23.40
1985;03;24;00;00;5.53;87.00;1008.02;2.70;0.00;88.04;0.00;62.62;87.25;54.37;2462.63;13.41;212.47;15.39;213.58;28.24;241.75;26.20;9.76;1.71;100.00;64.00;1011.30;1007.10;100.00;34.00;0.00;0.00;100.00;0.00;100.00;33.00;23.80;7.59;25.29;8.73;39.14;17.92;34.56;15.48
1985;03;25;00;00;8.47;79.71;1010.75;0.10;0.00;81.07;24.88;52.08;54.83;181.15;5032.06;10.09;210.08;14.31;207.33;28.39;232.89;25.45;14.52;2.47;100.00;45.00;1014.00;1007.20;100.00;0.60;100.00;0.00;100.00;0.00;100.00;0.00;17.51;6.90;31.16;7.15;50.57;8.55;39.60;13.68
1985;03;26;00;00;9.53;85.83;1008.70;5.80;0.00;83.71;35.00;71.00;83.71;220.85;3188.87;32.71;227.27;40.42;229.69;62.09;238.19;53.81;12.79;7.16;100.00;62.00;1010.50;1005.80;100.00;10.00;100.00;0.00;100.00;0.00;100.00;10.00;52.46;11.12;61.40;17.87;85.66;48.14;73.80;35.64
1985;03;27;00;00;7.48;85.71;1006.55;2.90;0.00;64.71;5.04;30.71;64.71;448.72;2458.18;32.62;252.41;41.46;253.94;55.00;258.10;46.36;9.10;4.55;100.00;66.00;1009.60;1005.10;100.00;10.00;58.00;0.00;100.00;0.00;100.00;10.00;47.59;13.75;54.37;16.49;65.30;24.14;55.08;18.72
1985;03;28;00;00;2.96;81.54;1016.90;2.20;0.00;96.12;2.54;25.17;96.12;21.97;2798.16;19.97;283.15;22.43;287.99;30.35;293.96;23.03;4.28;1.83;95.00;52.00;1023.80;1010.70;100.00;65.00;43.00;0.00;84.00;0.00;100.00;65.00;30.73;10.02;32.21;12.23;44.17;20.61;32.40;14.40
1985;03;29;00;00;4.46;81.25;1021.32;0.00;0.00;75.07;59.12;70.00;6.92;46.23;4808.67;17.52;236.74;22.82;245.41;40.85;255.62;27.16;12.30;-2.67;100.00;52.00;1025.20;1016.70;100.00;2.00;100.00;0.00;100.00;0.00;73.00;0.00;25.46;7.38;36.60;7.05;51.10;28.62;38.16;12.24
1985;03;30;00;00;9.64;78.12;1014.91;0.20;0.00;99.62;71.08;99.62;63.17;0.00;4274.67;14.57;216.57;22.05;227.95;49.72;252.74;30.19;17.30;2.27;100.00;36.00;1018.50;1011.70;100.00;95.00;100.00;15.00;100.00;95.00;100.00;5.00;30.21;7.89;38.15;15.06;60.93;35.00;44.28;19.44
1985;03;31;00;00;10.61;85.46;1013.41;0.30;0.00;77.11;55.46;69.38;59.46;175.47;4603.08;23.02;209.25;28.85;219.75;48.74;251.34;35.58;16.51;5.38;100.00;53.00;1021.40;1009.80;100.00;6.60;100.00;10.00;100.00;0.00;100.00;0.00;51.07;6.77;55.48;8.64;74.57;29.48;61.56;11.52
1985;04;01;00;00;11.48;81.92;1019.12;0.20;0.00;71.67;29.33;25.42;63.21;403.40;5396.07;10.85;200.97;13.54;204.31;25.90;247.85;21.39;18.77;4.18;100.00;48.00;1022.10;1015.60;100.00;0.00;100.00;0.00;100.00;0.00;100.00;0.00;20.81;6.54;22.80;7.09;50.82;14.06;32.40;12.24
1985;04;02;00;00;11.99;82.17;1020.39;0.70;0.00;66.07;19.29;10.50;65.96;346.26;5431.67;33.56;254.13;44.43;258.27;65.16;263.20;45.49;15.81;8.02;100.00;48.00;1024.00;1016.60;100.00;5.70;98.00;0.00;100.00;0.00;100.00;3.00;50.03;9.73;61.70;23.06;88.26;37.15;60.84;18.36
1985;04;03;00;00;13.26;79.83;1020.38;0.00;0.00;48.22;18.67;14.62;36.88;420.65;5591.87;6.78;137.99;8.83;146.84;14.45;191.42;10.54;19.83;6.82;100.00;53.00;1024.30;1015.20;100.00;5.70;100.00;0.00;100.00;0.00;100.00;0.00;11.61;2.57;21.14;1.80;34.55;1.85;18.36;2.88
1985;04;04;00;00;14.73;80.83;1012.68;0.00;0.00;44.92;43.21;7.42;33.08;491.82;5858.87;5.54;151.05;6.59;158.26;9.76;215.41;10.86;27.11;5.96;100.00;48.00;1018.90;1006.60;100.00;0.90;100.00;1.00;100.00;0.00;100.00;0.00;7.15;3.91;8.64;4.15;15.28;5.48;17.28;5.76
1985;04;05;00;00;12.85;87.00;1004.36;4.80;0.00;90.79;69.33;73.33;73.71;1.65;2996.63;8.89;203.50;10.26;209.10;11.86;227.80;9.76;20.72;6.93;100.00;58.00;1007.10;999.10;100.00;36.00;100.00;0.00;100.00;0.00;100.00;1.00;20.41;2.34;21.95;3.00;23.64;4.85;18.00;3.24
1985;04;06;00;00;10.68;86.71;1004.77;13.50;0.00;85.00;12.12;74.96;83.29;214.47;2908.52;22.58;218.68;28.16;223.24;41.13;240.77;35.87;13.67;7.27;100.00;60.00;1010.40;1001.70;100.00;2.00;100.00;0.00;100.00;1.00;100.00;2.00;52.06;3.92;62.39;5.09;72.31;9.65;63.36;7.92
1985;04;07;00;00;12.00;73.67;1010.14;0.00;0.00;59.97;22.12;27.79;49.21;532.16;6092.94;18.57;228.19;24.53;234.80;39.73;245.22;32.59;18.51;6.61;100.00;37.00;1014.50;1003.30;100.00;0.00;100.00;0.00;100.00;0.00;100.00;0.00;37.08;8.10;49.40;7.68;78.07;13.15;49.68;20.88
1985;04;08;00;00;11.30;92.42;1004.94;12.40;0.00;100.00;66.17;100.00;88.83;0.00;1666.08;11.50;206.35;16.89;207.18;32.95;230.43;27.86;12.60;9.59;100.00;79.00;1006.00;1002.80;100.00;100.00;100.00;0.00;100.00;100.00;100.00;15.00;14.93;6.90;24.07;9.15;59.97;14.39;38.88;20.16
1985;04;09;00;00;10.48;95.08;1001.68;15.40;0.00;100.00;4.12;96.92;86.12;0.00;1347.46;6.99;215.90;7.39;216.61;12.41;276.08;12.12;11.80;9.18;100.00;83.00;1005.10;999.90;100.00;100.00;44.00;0.00;100.00;35.00;100.00;28.00;13.93;1.50;19.42;0.67;25.93;2.44;26.28;2.52
1985;04;10;00;00;9.05;88.96;1009.87;7.00;0.00;82.04;19.21;79.00;77.42;99.40;2855.12;14.20;261.78;15.78;272.86;24.86;278.01;18.78;11.39;5.47;100.00;69.00;1016.30;1005.40;100.00;0.00;42.00;0.00;100.00;0.00;100.00;0.00;25.95;5.02;29.84;2.71;40.04;11.83;30.96;4.32
1985;04;11;00;00;8.55;81.92;1014.55;2.50;0.00;71.12;22.12;45.79;63.50;371.49;4304.93;26.51;239.86;33.90;246.66;50.54;252.31;40.24;12.58;6.08;100.00;53.00;1019.10;1005.80;100.00;10.00;100.00;0.00;100.00;0.00;100.00;10.00;40.87;9.23;53.27;19.04;79.65;37.61;69.12;19.44
1985;04;12;00;00;5.34;86.33;1012.75;7.40;0.00;88.62;8.42;40.04;86.92;113.62;2475.98;38.83;260.11;46.99;261.13;63.71;266.77;45.90;8.17;3.13;100.00;63.00;1017.00;1005.80;100.00;54.00;100.00;0.00;100.00;0.00;100.00;34.00;43.38;24.53;55.74;37.77;82.71;47.66;58.32;33.48
1985;04;13;00;00;7.00;87.88;1010.13;4.10;0.00;96.08;9.88;61.42;90.04;26.81;3296.56;29.22;233.33;35.79;233.18;59.39;247.97;45.60;11.76;2.43;100.00;69.00;1016.50;1006.30;100.00;62.00;100.00;0.00;100.00;0.00;100.00;27.00;44.89;15.35;57.88;17.59;79.21;45.38;59.76;29.52
1985;04;14;00;00;6.27;89.00;1010.66;7.00;0.00;93.17;1.12;73.83;92.17;9.04;2707.38;41.13;251.51;51.43;252.67;68.67;256.57;51.82;8.96;2.49;100.00;72.00;1016.40;1008.80;100.00;30.00;22.00;0.00;100.00;0.00;100.00;30.00;52.18;31.43;65.44;37.30;80.19;61.44;68.76;42.84
1985;04;15;00;00;5.92;86.42;1023.34;3.60;0.00;63.21;0.00;16.38;63.21;305.47;2438.60;27.56;265.65;32.60;270.37;45.96;279.80;31.12;7.98;3.36;100.00;71.00;1028.30;1017.50;100.00;5.00;0.00;0.00;100.00;0.00;100.00;5.00;39.47;9.19;49.46;18.22;71.29;23.09;47.16;15.12
1985;04;16;00;00;8.62;79.67;1028.87;0.00;0.00;43.79;0.00;3.50;43.58;371.89;5258.12;7.30;245.12;9.41;256.55;14.47;294.75;10.32;16.28;-0.17;100.00;52.00;1030.70;1027.70;100.00;2.00;0.00;0.00;28.00;0.00;100.00;2.00;9.71;5.23;16.44;5.12;21.99;7.45;16.56;3.24
1985;04;17;00;00;10.65;85.83;1028.35;0.00;0.00;81.38;0.00;0.00;81.38;76.13;3778.94;13.70;142.56;17.10;147.78;24.38;106.69;22.36;14.39;3.30;100.00;51.00;1030.10;1026.00;100.00;0.00;0.00;0.00;0.00;0.00;100.00;0.00;28.32;4.01;31.87;6.62;48.72;13.87;42.48;2.88
1985;04;18;00;00;7.86;78.58;1024.95;0.00;0.00;9.12;0.00;0.00;9.12;749.23;6822.74;32.86;73.47;47.87;77.46;73.86;80.00;50.55;15.75;0.30;100.00;50.00;1029.60;1021.20;70.00;0.00;0.00;0.00;0.00;0.00;70.00;0.00;55.32;15.37;64.71;28.98;88.29;55.48;66.60;39.60
1985;04;19;00;00;9.83;78.62;1019.80;0.00;0.00;37.96;0.00;0.00;37.96;565.32;6724.84;13.89;80.83;17.10;88.12;44.19;88.52;24.54;17.64;2.63;100.00;45.00;1024.20;1014.60;100.00;0.00;0.00;0.00;0.00;0.00;100.00;0.00;25.06;4.31;40.01;3.08;78.45;4.75;43.20;5.40
1985;04;20;00;00;12.47;81.29;1010.32;0.00;0.00;53.14;6.33;0.00;52.92;462.64;6083.15;12.41;213.14;14.47;224.15;22.31;259.35;17.79;19.09;5.28;100.00;54.00;1015.80;1006.50;100.00;0.60;25.00;0.00;0.00;0.00;100.00;0.00;27.08;3.04;29.33;4.39;34.84;4.53;32.04;4.68
1985;04;21;00;00;14.74;78.33;1007.93;0.00;0.00;36.39;5.92;0.00;35.12;662.63;6741.75;7.53;110.35;9.85;120.21;13.83;148.62;13.24;23.45;7.24;100.00;42.00;1010.40;1006.60;100.00;0.00;22.00;0.00;0.00;0.00;100.00;0.00;15.55;3.43;24.63;3.26;38.90;3.22;28.80;6.84
1985;04;22;00;00;14.36;77.00;1011.87;0.00;0.00;77.83;47.08;46.17;57.96;279.70;5399.63;4.47;189.78;6.19;188.37;8.41;221.62;6.46;22.42;5.86;100.00;48.00;1014.20;1009.70;100.00;7.80;100.00;0.00;100.00;0.00;100.00;0.00;9.62;0.93;13.55;0.76;35.51;2.04;12.24;3.60
1985;04;23;00;00;12.90;91.92;1007.66;6.10;0.00;98.46;12.33;71.67;98.46;0.00;2419.91;9.36;170.05;10.89;159.89;13.69;175.15;12.33;18.74;9.60;100.00;68.00;1010.30;1004.90;100.00;85.00;44.00;0.00;100.00;34.00;100.00;85.00;16.55;4.92;21.97;2.80;27.25;5.70;23.76;4.32
1985;04;24;00;00;5.82;76.67;1015.48;0.90;0.00;55.47;9.54;12.50;55.46;488.75;5656.84;19.84;46.98;21.93;47.76;23.74;51.55;28.33;9.57;1.43;100.00;46.00;1019.80;1010.70;100.00;0.00;40.00;0.00;100.00;0.00;100.00;0.00;27.90;13.26;27.98;16.17;37.41;11.57;40.68;20.88
1985;04;25;00;00;7.59;68.00;1018.28;0.00;0.00;12.26;0.04;0.00;12.25;813.23;7140.47;6.71;48.54;8.51;140.28;14.36;172.20;13.19;14.55;-0.80;100.00;36.00;1021.30;1013.90;100.00;0.00;1.00;0.00;0.00;0.00;100.00;0.00;11.44;1.87;23.17;1.42;37.05;5.69;36.72;9.00
1985;04;26;00;00;6.14;85.88;1015.26;0.00;0.00;72.62;0.00;0.00;72.62;138.68;2358.50;8.95;35.82;9.50;33.53;10.49;38.15;12.27;8.55;3.54;99.00;64.00;1016.30;1012.60;100.00;10.00;0.00;0.00;0.00;0.00;100.00;10.00;11.97;4.33;13.16;5.70;13.13;6.64;14.76;7.56
1985;04;27;00;00;7.72;73.08;1011.32;0.70;0.00;94.67;61.96;65.71;49.12;27.45;5968.34;19.63;223.24;22.66;236.27;28.41;246.15;24.61;13.07;2.77;100.00;41.00;1016.50;1006.00;100.00;29.00;100.00;0.00;100.00;0.00;100.00;0.00;42.43;0.66;53.69;1.17;74.47;1.64;49.68;1.44
1985;04;28;00;00;4.42;80.62;1011.97;9.50;0.00;84.25;7.88;47.00;84.25;210.00;3204.00;31.30;281.25;38.54;283.65;49.00;285.94;37.35;6.88;1.75;99.00;55.00;1016.50;1006.00;100.00;10.00;100.00;0.00;100.00;0.00;100.00;10.00;39.28;24.08;49.76;28.39;73.97;34.75;52.20;25.20
1985;04;29;00;00;5.63;83.08;1014.35;2.70;0.00;100.00;5.29;56.12;100.00;0.00;4207.03;30.51;262.08;35.83;264.16;50.57;267.58;36.30;8.72;2.38;99.00;64.00;1016.50;1011.50;100.00;100.00;76.00;0.00;100.00;0.00;100.00;100.00;45.93;14.82;53.74;12.79;64.18;37.49;48.60;22.68
1985;04;30;00;00;8.83;95.04;1014.19;9.50;0.00;100.00;54.79;91.17;100.00;0.00;2264.16;35.74;257.92;44.27;259.29;74.51;266.73;44.55;11.63;6.50;100.00;84.00;1017.80;1012.70;100.00;100.00;100.00;0.00;100.00;37.00;100.00;100.00;53.02;19.66;61.78;27.40;87.06;66.40;57.96;32.40
1985;05;01;00;00;10.15;90.42;1016.50;4.40;0.00;95.46;27.38;31.79;86.92;58.09;2756.33;29.85;262.26;37.17;263.75;54.76;272.14;35.02;13.22;8.41;100.00;68.00;1017.90;1014.00;100.00;35.00;100.00;0.00;100.00;0.00;100.00;10.00;39.89;19.81;47.22;24.13;70.66;49.55;43.92;25.20
1985;05;02;00;00;7.41;90.88;1010.55;12.60;0.00;96.58;67.88;77.79;96.58;37.02;2109.30;27.16;269.80;30.12;272.13;52.41;273.34;34.38;8.95;5.99;100.00;72.00;1013.90;1007.50;100.00;74.00;100.00;0.00;100.00;0.00;100.00;74.00;42.08;17.32;47.12;8.48;65.30;44.31;46.08;22.68
1985;05;03;00;00;7.07;84.08;1009.28;4.40;0.00;79.21;0.00;32.54;72.38;156.01;3596.49;17.27;255.27;19.42;258.36;29.54;271.64;22.86;9.76;4.80;99.00;67.00;1011.40;1007.70;100.00;0.00;0.00;0.00;100.00;0.00;100.00;0.00;27.55;2.69;34.42;4.12;60.34;3.32;32.04;5.40
1985;05;04;00;00;9.75;72.25;1009.66;0.00;0.00;43.42;9.96;13.79;31.17;641.49;7026.55;5.41;230.42;6.33;224.13;7.16;262.49;7.14;16.85;1.62;100.00;46.00;1011.60;1007.40;100.00;0.00;100.00;0.00;100.00;0.00;100.00;0.00;9.88;2.48;11.17;2.02;13.19;0.46;14.04;2.16
1985;05;05;00;00;12.17;71.12;1007.39;0.00;0.00;27.65;30.21;13.29;17.21;765.38;6958.91;4.62;142.22;4.95;143.04;8.11;168.80;8.11;18.11;3.52;100.00;45.00;1010.70;1003.70;100.00;0.00;100.00;0.00;100.00;0.00;100.00;0.00;9.98;0.79;8.74;1.41;16.57;0.46;16.56;2.88
1985;05;06;00;00;13.68;76.92;999.36;0.00;0.00;96.21;80.17;83.38;32.00;0.00;6254.92;10.52;84.44;11.04;91.34;16.02;87.25;14.15;19.51;6.45;100.00;46.00;1004.30;992.80;100.00;25.00;100.00;28.00;100.00;3.00;100.00;0.00;19.01;5.23;21.34;4.54;29.87;6.84;21.60;7.20
1985;05;07;00;00;12.38;79.83;997.43;6.90;0.00;100.00;79.21;95.71;74.67;0.00;3895.53;16.77;208.79;18.99;208.89;26.31;223.05;22.53;15.27;8.61;100.00;47.00;1001.80;993.20;100.00;100.00;100.00;0.00;100.00;12.00;100.00;3.00;31.23;4.94;33.69;4.89;47.07;5.00;38.52;5.76
1985;05;08;00;00;9.38;95.50;1003.63;19.80;0.00;100.00;100.00;100.00;100.00;0.00;1246.89;18.69;223.08;23.89;221.55;46.77;237.23;31.71;10.60;8.19;100.00;88.00;1006.20;1000.60;100.00;100.00;100.00;100.00;100.00;100.00;100.00;100.00;24.74;11.12;31.96;11.81;56.46;30.18;44.28;18.00
1985;05;09;00;00;9.90;96.75;1009.20;11.00;0.00;100.00;73.79;92.71;100.00;0.00;1476.51;20.08;230.92;28.45;233.35;50.82;255.84;30.88;12.18;7.46;100.00;93.00;1012.60;1006.70;100.00;100.00;100.00;0.00;100.00;39.00;100.00;100.00;36.10;9.93;49.54;14.97;70.36;32.26;48.60;19.80
1985;05;10;00;00;11.77;91.33;1012.11;4.70;0.00;100.00;91.38;97.67;99.00;0.00;2578.33;7.99;91.14;11.25;97.41;21.44;130.04;13.49;14.66;8.39;100.00;77.00;1012.80;1009.90;100.00;100.00;100.00;19.00;100.00;74.00;100.00;76.00;16.01;1.14;23.34;1.41;54.49;2.83;23.04;1.80
1985;05;11;00;00;12.84;89.38;1012.03;0.20;0.00;89.38;26.17;42.67;71.50;151.28;2979.72;6.22;228.13;8.17;174.02;12.60;197.67;7.59;16.31;10.43;100.00;66.00;1013.70;1009.80;100.00;10.00;100.00;0.00;100.00;0.00;100.00;0.00;10.26;1.21;13.84;1.28;23.68;2.18;13.32;3.60
1985;05;12;00;00;15.63;79.67;1011.12;0.00;0.00;67.96;41.67;53.17;59.29;416.17;5378.27;7.80;274.82;9.82;211.01;11.97;206.87;9.68;20.20;11.20;100.00;59.00;1014.20;1009.80;100.00;5.00;100.00;0.00;100.00;0.00;100.00;5.00;20.64;0.89;22.47;0.67;23.58;0.66;20.52;1.80
1985;05;13;00;00;15.70;82.17;1011.30;0.00;0.00;76.33;65.21;57.67;55.96;334.26;3834.12;5.78;143.63;8.05;144.95;13.85;156.92;11.03;22.89;11.02;100.00;57.00;1014.80;1007.40;100.00;0.00;100.00;0.00;100.00;0.00;100.00;0.00;9.92;3.20;11.57;3.45;34.67;3.87;19.08;2.88
1985;05;14;00;00;14.57;80.25;1012.13;0.80;0.00;73.17;27.12;50.75;60.54;376.60;6172.15;16.41;231.46;18.17;235.55;26.85;238.31;22.36;19.08;9.82;100.00;52.00;1014.70;1008.30;100.00;2.00;100.00;0.00;100.00;0.00;100.00;2.00;33.83;3.19;35.90;2.99;47.89;2.14;38.88;2.88
1985;05;15;00;00;13.02;79.71;1015.82;1.20;0.00;55.75;3.50;42.21;55.75;487.93;6203.30;5.80;115.65;5.99;135.68;9.13;159.99;8.15;20.96;6.83;100.00;52.00;1017.20;1014.60;100.00;0.00;34.00;0.00;100.00;0.00;100.00;0.00;8.55;2.77;9.46;1.82;32.60;2.46;11.52;3.96
1985;05;16;00;00;11.77;82.96;1016.20;0.00;0.00;72.54;50.42;51.75;64.96;267.92;5649.72;6.34;102.75;6.47;114.13;15.19;105.85;10.78;17.60;5.84;100.00;64.00;1017.80;1014.80;100.00;18.00;100.00;0.00;100.00;0.00;100.00;18.00;10.98;3.56;11.00;3.38;32.97;2.83;18.00;6.12
1985;05;17;00;00;14.08;77.83;1018.11;0.00;0.00;70.83;5.58;17.25;59.67;416.17;7125.34;5.47;113.46;6.19;115.43;9.39;180.63;8.22;24.21;6.21;100.00;47.00;1019.70;1016.00;100.00;0.00;49.00;0.00;100.00;0.00;100.00;0.00;10.72;1.21;11.13;0.76;15.78;2.23;14.76;3.24
1985;05;18;00;00;13.34;89.42;1018.15;1.50;0.00;100.00;83.46;76.04;100.00;0.00;2589.01;4.19;160.00;6.11;169.79;8.71;212.14;7.20;18.88;8.33;100.00;74.00;1019.70;1014.90;100.00;100.00;100.00;6.00;100.00;0.00;100.00;100.00;8.32;2.08;10.74;3.58;27.43;1.14;17.28;2.88
1985;05;19;00;00;15.99;75.50;1015.95;0.10;0.00;24.68;21.71;18.17;16.25;692.77;7201.88;5.75;235.69;7.97;224.16;18.92;224.17;11.76;21.17;8.43;95.00;53.00;1017.60;1014.20;100.00;0.00;100.00;0.00;100.00;0.00;100.00;0.00;10.05;3.25;11.15;3.33;32.97;4.61;15.84;5.76
1985;05;20;00;00;15.61;82.12;1012.63;0.60;0.00;67.50;48.21;43.25;46.42;199.15;4994.68;3.45;70.09;4.38;59.93;5.52;62.51;6.00;20.59;10.31;99.00;61.00;1016.00;1009.30;100.00;4.80;100.00;0.00;100.00;0.00;100.00;0.00;7.04;0.85;7.42;1.00;9.87;1.04;10.08;1.80
1985;05;21;00;00;14.08;88.33;1011.47;6.30;0.00;93.67;66.83;81.62;83.50;78.51;2983.28;6.19;220.56;8.28;232.15;15.13;277.54;10.29;17.59;11.10;100.00;69.00;1012.10;1010.70;100.00;41.00;100.00;23.00;100.00;5.00;100.00;10.00;11.25;2.89;11.54;3.16;22.21;7.76;15.48;5.04
1985;05;22;00;00;12.66;81.75;1010.32;2.60;0.00;80.12;8.67;20.21;79.67;273.83;4102.01;10.04;255.85;15.16;268.24;24.68;274.28;17.85;15.26;10.65;100.00;57.00;1011.90;1008.00;100.00;9.00;100.00;0.00;100.00;0.00;100.00;9.00;16.61;5.35;22.98;9.86;35.49;15.98;26.28;10.08
1985;05;23;00;00;12.24;78.12;1009.90;0.00;0.00;88.83;0.00;1.71;88.83;56.63;4261.32;10.27;221.04;15.21;239.26;26.92;260.07;19.14;16.79;8.28;100.00;55.00;1012.60;1009.10;100.00;15.00;0.00;0.00;22.00;0.00;100.00;15.00;17.71;2.66;21.23;5.85;41.45;10.86;27.72;4.32
1985;05;24;00;00;14.12;74.33;1013.21;0.00;0.00;36.05;3.33;1.46;34.67;756.44;7998.43;5.45;132.93;7.19;141.41;5.51;202.55;11.18;22.44;4.56;100.00;46.00;1016.30;1011.40;100.00;0.00;27.00;0.00;22.00;0.00;100.00;0.00;5.95;4.93;9.12;5.19;8.34;2.19;20.16;6.12
1985;05;25;00;00;15.03;74.71;1016.88;0.00;0.00;41.21;5.46;12.42;32.17;732.80;8048.27;6.18;112.32;7.83;123.44;7.85;132.46;9.30;23.07;5.99;100.00;47.00;1018.40;1015.60;100.00;0.00;40.00;0.00;88.00;0.00;100.00;0.00;9.90;4.22;10.48;4.52;13.33;4.67;15.48;4.68
1985;05;26;00;00;16.92;75.00;1016.28;0.00;0.00;47.22;19.96;17.46;36.21;756.26;8036.70;5.19;127.19;7.41;137.18;3.51;197.42;7.35;27.46;6.10;99.00;48.00;1018.70;1013.90;100.00;0.00;100.00;0.00;100.00;0.00;100.00;0.00;6.65;3.59;10.65;3.54;7.26;0.24;10.44;4.32
1985;05;27;00;00;17.63;76.75;1015.75;0.00;0.00;61.20;31.58;40.38;38.67;489.87;7730.54;5.58;141.42;8.17;144.92;6.03;194.52;8.79;27.17;7.11;100.00;52.00;1017.50;1014.10;100.00;2.00;100.00;1.00;100.00;0.00;100.00;0.00;6.94;4.30;10.65;6.36;15.66;0.90;12.60;5.76
1985;05;28;00;00;15.49;93.04;1018.08;20.90;0.00;100.00;83.00;100.00;100.00;0.00;2152.91;3.79;255.78;6.16;261.44;16.03;313.61;6.68;21.01;12.71;100.00;77.00;1018.70;1016.60;100.00;100.00;100.00;5.00;100.00;100.00;100.00;100.00;5.27;1.61;10.66;3.77;21.92;9.82;10.44;3.24
1985;05;29;00;00;14.23;96.42;1018.27;23.30;0.00;100.00;64.17;84.75;100.00;0.00;1879.68;7.31;260.77;12.04;264.75;22.39;183.64;17.05;15.80;12.91;100.00;91.00;1019.70;1017.80;100.00;100.00;100.00;0.00;100.00;2.00;100.00;100.00;8.91;5.01;15.60;9.58;27.00;19.15;20.88;12.60
1985;05;30;00;00;12.71;97.00;1019.92;1.30;0.00;100.00;1.08;3.79;100.00;0.00;1415.99;5.58;101.45;8.07;85.38;14.04;49.05;11.46;15.68;11.41;100.00;93.00;1021.20;1018.80;100.00;100.00;11.00;0.00;15.00;0.00;100.00;100.00;6.98;3.42;14.46;3.15;26.62;6.83;16.56;6.84
